poutcome,job,marital,education,default,housing,loan,contact,day,month,campaign,duration,pdays,previous,age,balance,y
unknown,blue-collar,single,secondary,no,yes,no,cellular,18,may,2,165,-1,0,27,2752,no
unknown,management,single,tertiary,no,yes,no,cellular,18,may,3,179,-1,0,29,2637,no
failure,technician,single,secondary,no,yes,no,cellular,18,may,2,22,346,2,30,778,no
unknown,blue-collar,divorced,secondary,no,yes,no,cellular,18,may,2,158,-1,0,33,865,no
unknown,blue-collar,single,secondary,no,yes,no,cellular,18,may,2,74,-1,0,27,179,no
other,services,single,secondary,no,yes,no,cellular,18,may,3,92,374,1,43,-63,no
failure,management,single,tertiary,no,yes,no,cellular,18,may,2,166,272,6,35,-292,no
unknown,blue-collar,single,secondary,no,yes,no,cellular,18,may,3,857,-1,0,23,668,no
unknown,technician,married,tertiary,no,yes,no,cellular,18,may,2,368,-1,0,40,1034,no
unknown,admin.,single,unknown,no,yes,no,cellular,18,may,2,99,-1,0,32,2692,no
unknown,blue-collar,single,primary,no,yes,yes,cellular,18,may,2,1027,-1,0,25,292,yes
other,admin.,single,secondary,no,yes,yes,cellular,18,may,2,221,350,4,33,-371,no
unknown,services,single,secondary,no,yes,yes,cellular,18,may,2,113,-1,0,24,1299,no
unknown,blue-collar,single,secondary,no,yes,no,cellular,18,may,3,549,-1,0,25,320,no
unknown,management,married,tertiary,no,yes,no,cellular,18,may,2,577,-1,0,32,1041,no
unknown,entrepreneur,single,tertiary,no,yes,no,cellular,18,may,2,567,-1,0,28,224,no
unknown,unemployed,single,secondary,no,yes,no,cellular,18,may,2,12,-1,0,27,259,no
other,blue-collar,married,primary,no,yes,no,cellular,18,may,3,14,178,3,42,1687,no
unknown,admin.,married,secondary,no,yes,no,cellular,18,may,2,428,-1,0,56,95,no
other,technician,single,secondary,no,yes,no,cellular,18,may,4,19,374,1,40,191,no
unknown,blue-collar,single,primary,no,yes,no,cellular,18,may,3,350,-1,0,34,4723,no
failure,entrepreneur,single,tertiary,no,yes,no,cellular,18,may,2,76,356,1,29,219,no
other,retired,single,secondary,no,no,no,cellular,18,may,2,142,300,1,30,48,no
unknown,management,single,tertiary,no,yes,no,cellular,18,may,2,767,-1,0,34,-578,yes
other,entrepreneur,divorced,tertiary,no,yes,no,cellular,18,may,3,61,350,5,46,148,no
unknown,management,married,tertiary,no,yes,no,cellular,18,may,2,68,-1,0,49,3063,no
failure,blue-collar,married,secondary,no,yes,yes,cellular,18,may,2,732,291,5,33,139,yes
unknown,management,single,tertiary,no,yes,no,cellular,18,may,2,130,-1,0,22,103,no
unknown,technician,single,tertiary,no,yes,no,cellular,18,may,2,542,-1,0,32,2684,yes
unknown,management,married,tertiary,no,yes,no,cellular,18,may,2,695,-1,0,25,127,no
failure,technician,single,tertiary,no,yes,no,cellular,18,may,2,333,355,1,31,-241,no
unknown,blue-collar,married,secondary,no,yes,no,cellular,18,may,3,312,-1,0,33,18,no
success,technician,single,secondary,no,yes,no,cellular,18,may,2,239,349,3,33,1279,no
failure,blue-collar,divorced,unknown,no,yes,no,cellular,18,may,2,295,355,4,29,101,no
failure,management,married,tertiary,no,yes,no,cellular,18,may,2,1434,356,4,29,318,no
failure,admin.,single,secondary,no,no,no,cellular,18,may,5,488,336,2,37,16,no
failure,blue-collar,married,secondary,no,yes,no,cellular,18,may,3,189,348,3,34,355,no
other,student,single,secondary,no,yes,no,cellular,18,may,3,194,364,3,23,2530,no
failure,management,married,tertiary,no,yes,no,cellular,18,may,2,566,356,4,34,1657,no
other,services,single,primary,no,yes,no,cellular,18,may,2,486,336,6,26,-32,no
unknown,management,married,tertiary,no,yes,no,cellular,18,may,4,207,-1,0,30,1814,no
unknown,blue-collar,married,secondary,no,yes,no,cellular,18,may,4,179,-1,0,37,-83,no
unknown,blue-collar,married,primary,no,yes,no,cellular,18,may,9,82,-1,0,28,519,no
unknown,student,single,primary,no,yes,no,cellular,18,may,2,237,-1,0,22,110,no
failure,admin.,single,secondary,no,yes,no,cellular,18,may,4,217,301,1,35,181,no
unknown,blue-collar,single,primary,no,yes,no,cellular,18,may,2,351,-1,0,51,55,no
unknown,management,single,secondary,no,yes,no,cellular,18,may,4,19,-1,0,33,219,no
unknown,entrepreneur,married,secondary,no,yes,yes,cellular,18,may,3,13,-1,0,27,97,no
failure,blue-collar,married,secondary,no,yes,no,cellular,18,may,4,112,349,1,29,1958,no
failure,admin.,married,secondary,no,yes,no,cellular,18,may,4,222,355,1,34,393,no
failure,retired,divorced,primary,no,yes,no,telephone,18,may,3,110,374,1,59,47,no
unknown,management,single,tertiary,no,yes,no,cellular,18,may,2,311,-1,0,35,9336,no
unknown,blue-collar,single,secondary,no,yes,no,cellular,18,may,2,466,-1,0,27,294,no
failure,blue-collar,single,secondary,no,yes,no,cellular,18,may,3,80,329,3,26,-350,no
unknown,blue-collar,married,secondary,no,yes,no,cellular,18,may,2,109,-1,0,31,512,no
unknown,blue-collar,divorced,primary,no,yes,no,cellular,18,may,3,22,-1,0,39,815,no
failure,self-employed,married,secondary,no,yes,no,telephone,18,may,2,54,279,4,43,487,no
unknown,management,single,tertiary,no,yes,no,cellular,18,may,2,536,-1,0,33,1304,yes
failure,blue-collar,married,primary,no,yes,no,cellular,18,may,2,106,362,1,38,5643,no
unknown,technician,single,secondary,no,yes,no,cellular,18,may,3,251,-1,0,28,-16,no
unknown,admin.,single,secondary,no,yes,yes,telephone,18,may,12,895,-1,0,45,2394,no
other,blue-collar,single,secondary,no,yes,no,cellular,18,may,4,11,355,1,30,8950,no
failure,admin.,married,secondary,no,no,yes,cellular,18,may,9,8,353,5,45,14,no
other,services,single,secondary,no,yes,no,cellular,18,may,4,187,356,2,30,177,no
unknown,services,married,secondary,no,yes,no,cellular,18,may,2,83,-1,0,30,1808,no
other,blue-collar,married,primary,no,yes,no,cellular,18,may,6,1057,355,1,34,-1,yes
unknown,blue-collar,single,primary,no,yes,no,cellular,18,may,3,22,-1,0,24,174,no
unknown,entrepreneur,married,secondary,no,yes,no,cellular,18,may,4,427,-1,0,36,246,no
unknown,management,divorced,tertiary,no,yes,no,cellular,18,may,4,6,-1,0,29,559,no
failure,blue-collar,single,primary,no,yes,no,cellular,18,may,2,50,360,1,36,90,no
failure,blue-collar,married,secondary,no,yes,no,cellular,18,may,2,66,368,1,48,5306,no
unknown,blue-collar,married,unknown,no,yes,no,cellular,18,may,2,66,-1,0,32,1267,no
unknown,services,single,secondary,no,yes,no,cellular,18,may,2,32,-1,0,28,129,no
unknown,blue-collar,married,secondary,no,yes,no,telephone,18,may,2,93,-1,0,56,876,no
unknown,management,divorced,tertiary,no,yes,no,cellular,18,may,2,193,-1,0,40,-75,no
unknown,services,married,secondary,no,yes,no,cellular,18,may,4,250,-1,0,47,49,no
failure,blue-collar,single,secondary,no,yes,no,cellular,18,may,3,72,369,4,47,57,no
failure,admin.,single,secondary,no,yes,no,cellular,18,may,2,172,346,6,29,596,no
unknown,management,married,primary,no,yes,no,telephone,18,may,4,54,-1,0,58,76,no
unknown,management,single,secondary,no,yes,no,cellular,18,may,2,12,-1,0,31,1310,no
unknown,blue-collar,single,secondary,no,yes,no,cellular,18,may,2,6,-1,0,25,84,no
unknown,management,married,tertiary,no,yes,no,cellular,18,may,2,256,-1,0,29,1387,yes
failure,blue-collar,married,secondary,no,yes,no,cellular,18,may,11,11,360,4,34,463,no
failure,blue-collar,married,primary,no,yes,no,cellular,18,may,3,410,354,3,26,172,no
failure,technician,married,secondary,no,yes,no,cellular,18,may,4,53,262,2,34,118,no
unknown,technician,single,secondary,no,yes,no,cellular,18,may,2,4,-1,0,24,-156,no
other,self-employed,single,secondary,no,yes,no,cellular,18,may,2,30,336,13,33,136,no
unknown,technician,single,secondary,no,yes,yes,cellular,18,may,2,5,-1,0,27,78,no
unknown,retired,married,primary,no,yes,no,telephone,18,may,10,27,-1,0,57,341,no
unknown,technician,single,secondary,no,yes,no,cellular,18,may,2,7,-1,0,24,-73,no
unknown,admin.,single,primary,no,yes,no,cellular,18,may,2,296,-1,0,28,25,no
unknown,blue-collar,married,primary,no,yes,yes,cellular,18,may,6,170,-1,0,33,-132,no
unknown,blue-collar,single,secondary,no,no,no,cellular,18,may,2,453,-1,0,30,583,no
other,services,married,secondary,no,yes,no,cellular,18,may,5,16,355,3,28,38,no
other,blue-collar,single,primary,no,no,no,cellular,18,may,4,324,360,3,34,18,no
failure,technician,married,secondary,no,yes,no,cellular,18,may,3,122,357,4,39,6,no
unknown,blue-collar,single,secondary,no,yes,no,cellular,18,may,2,663,-1,0,25,286,no
unknown,services,married,primary,no,yes,yes,telephone,18,may,6,36,-1,0,51,636,no
other,blue-collar,single,secondary,no,yes,no,cellular,18,may,3,14,355,4,24,-398,no
unknown,blue-collar,married,secondary,no,yes,no,cellular,18,may,4,342,-1,0,29,97,no
unknown,blue-collar,single,unknown,no,yes,no,cellular,18,may,2,291,-1,0,32,258,no
other,technician,married,tertiary,no,yes,no,cellular,18,may,2,10,350,7,27,176,no
unknown,services,married,secondary,no,yes,no,cellular,18,may,3,128,-1,0,22,817,no
unknown,admin.,single,secondary,no,yes,no,cellular,18,may,2,22,-1,0,24,843,no
other,admin.,divorced,secondary,yes,yes,yes,cellular,18,may,3,82,363,2,32,5,no
unknown,services,married,secondary,no,yes,no,cellular,18,may,2,146,-1,0,35,0,no
unknown,technician,married,secondary,no,yes,no,cellular,18,may,5,9,-1,0,31,-119,no
failure,entrepreneur,married,primary,no,yes,no,cellular,18,may,3,9,362,7,31,-98,no
other,admin.,single,secondary,no,yes,no,cellular,18,may,2,64,329,15,31,-422,no
other,technician,married,secondary,no,yes,no,cellular,18,may,4,8,279,2,32,580,no
unknown,blue-collar,divorced,primary,no,yes,no,cellular,18,may,2,18,-1,0,30,-258,no
unknown,services,married,secondary,no,yes,yes,cellular,18,may,5,29,-1,0,40,664,no
unknown,admin.,married,secondary,no,yes,yes,cellular,18,may,6,20,-1,0,28,576,no
failure,unemployed,single,secondary,no,yes,no,cellular,18,may,2,184,350,2,31,500,no
unknown,blue-collar,single,primary,no,yes,no,cellular,18,may,2,284,-1,0,31,342,no
unknown,blue-collar,married,secondary,no,yes,yes,cellular,18,may,2,24,-1,0,40,503,no
other,technician,single,tertiary,no,no,no,cellular,18,may,4,11,355,1,28,426,no
unknown,technician,single,secondary,no,yes,no,cellular,18,may,4,26,-1,0,27,155,no
unknown,entrepreneur,single,secondary,no,yes,no,cellular,18,may,3,35,-1,0,24,69,no
unknown,admin.,single,tertiary,no,yes,no,cellular,18,may,7,50,-1,0,32,902,no
unknown,admin.,married,secondary,no,yes,yes,cellular,18,may,3,22,-1,0,49,880,no
failure,technician,single,secondary,no,yes,yes,cellular,18,may,2,687,300,1,27,1842,no
unknown,services,married,secondary,no,yes,no,cellular,18,may,4,453,-1,0,24,183,no
unknown,technician,married,secondary,no,yes,yes,cellular,18,may,2,44,-1,0,35,-706,no
unknown,self-employed,married,secondary,no,yes,yes,cellular,18,may,2,638,-1,0,28,-522,yes
failure,blue-collar,married,primary,no,yes,no,cellular,18,may,3,80,350,2,40,592,no
unknown,blue-collar,single,secondary,no,no,no,cellular,18,may,2,246,-1,0,29,1472,no
unknown,services,married,secondary,no,yes,yes,telephone,18,may,5,12,-1,0,57,668,no
failure,admin.,married,secondary,no,yes,yes,cellular,18,may,4,167,314,4,47,-121,no
unknown,blue-collar,married,secondary,no,yes,no,cellular,18,may,3,197,-1,0,36,-173,no
failure,admin.,single,secondary,no,yes,no,cellular,18,may,2,126,355,1,49,1150,no
unknown,blue-collar,single,secondary,no,yes,no,cellular,18,may,2,424,-1,0,24,5482,no
unknown,management,single,tertiary,no,yes,no,cellular,18,may,2,28,-1,0,37,10269,no
unknown,technician,single,secondary,no,yes,yes,cellular,18,may,2,121,-1,0,32,-472,no
failure,management,married,tertiary,no,yes,no,cellular,18,may,5,214,364,8,40,198,no
unknown,admin.,single,secondary,no,yes,no,cellular,18,may,2,305,-1,0,26,483,no
unknown,self-employed,married,secondary,no,yes,no,cellular,18,may,2,90,-1,0,33,711,no
unknown,services,single,secondary,no,yes,no,cellular,18,may,2,236,-1,0,22,236,no
unknown,blue-collar,single,secondary,no,yes,no,cellular,18,may,2,232,-1,0,32,135,no
unknown,admin.,single,secondary,no,yes,no,cellular,18,may,2,80,-1,0,37,176,no
unknown,blue-collar,single,secondary,no,yes,no,cellular,18,may,2,209,-1,0,24,1421,no
unknown,management,single,secondary,no,yes,no,cellular,18,may,2,178,-1,0,33,2955,no
other,blue-collar,single,secondary,no,yes,no,cellular,18,may,6,11,367,1,26,23,no
unknown,blue-collar,single,primary,no,yes,no,cellular,18,may,3,953,-1,0,28,426,no
other,student,single,secondary,no,yes,no,telephone,18,may,3,12,374,1,24,508,no
failure,services,married,primary,no,yes,no,cellular,18,may,4,267,341,3,46,116,no
unknown,technician,single,unknown,no,yes,no,cellular,18,may,2,176,-1,0,32,-301,no
unknown,self-employed,single,secondary,no,yes,no,cellular,18,may,7,34,-1,0,32,518,no
unknown,technician,single,secondary,no,yes,no,cellular,18,may,2,214,-1,0,33,-363,no
unknown,blue-collar,divorced,secondary,no,yes,no,cellular,18,may,5,7,-1,0,48,-314,no
unknown,admin.,single,secondary,no,yes,no,telephone,18,may,9,56,-1,0,30,2,no
unknown,blue-collar,single,secondary,no,yes,no,cellular,18,may,2,109,-1,0,30,1837,no
unknown,technician,single,secondary,no,yes,no,cellular,18,may,2,45,-1,0,35,-196,no
unknown,technician,single,secondary,no,yes,no,cellular,18,may,5,7,-1,0,35,225,no
success,technician,single,secondary,no,yes,no,cellular,18,may,3,1173,278,6,38,-242,yes
failure,blue-collar,married,primary,no,yes,no,cellular,18,may,4,27,356,2,29,79,no
unknown,management,divorced,tertiary,no,yes,no,cellular,18,may,3,15,-1,0,38,-199,no
unknown,services,single,secondary,no,yes,yes,cellular,18,may,8,42,-1,0,23,1393,no
unknown,technician,single,secondary,no,yes,no,telephone,18,may,4,45,-1,0,27,292,no
unknown,blue-collar,married,primary,no,yes,yes,cellular,18,may,2,226,-1,0,36,1548,no
other,services,married,secondary,no,yes,no,cellular,18,may,3,477,356,3,25,121,no
unknown,services,single,secondary,yes,yes,yes,cellular,18,may,2,171,-1,0,24,-1414,no
unknown,blue-collar,single,secondary,no,yes,no,cellular,18,may,4,82,-1,0,31,1124,no
unknown,blue-collar,married,unknown,no,yes,no,cellular,18,may,2,21,-1,0,37,-118,no
unknown,management,single,tertiary,no,yes,no,telephone,18,may,4,81,-1,0,29,722,no
failure,services,single,secondary,no,yes,no,cellular,18,may,3,1359,368,3,35,719,yes
unknown,services,married,tertiary,no,yes,no,cellular,18,may,6,715,-1,0,43,519,no
unknown,blue-collar,single,secondary,no,yes,no,cellular,18,may,2,52,-1,0,31,707,no
unknown,services,married,secondary,no,yes,no,cellular,18,may,6,485,-1,0,42,1165,no
success,technician,married,secondary,no,yes,no,cellular,18,may,8,32,308,3,38,976,no
unknown,admin.,single,secondary,no,yes,yes,cellular,18,may,2,8,-1,0,26,236,no
unknown,student,single,secondary,no,yes,no,cellular,18,may,6,28,-1,0,27,568,no
unknown,admin.,single,secondary,no,yes,yes,cellular,18,may,5,390,-1,0,28,0,yes
unknown,services,divorced,secondary,no,yes,no,cellular,18,may,2,1880,-1,0,38,710,no
success,unemployed,single,tertiary,no,yes,no,cellular,18,may,3,642,298,6,29,497,yes
unknown,blue-collar,single,secondary,no,yes,no,cellular,18,may,2,639,-1,0,20,76,yes
other,blue-collar,married,secondary,no,yes,no,cellular,22,may,1,135,108,2,28,1113,no
failure,management,single,tertiary,no,no,no,cellular,22,may,1,114,60,1,46,6651,no
failure,blue-collar,married,secondary,no,yes,no,cellular,22,may,1,324,106,1,42,366,yes
success,admin.,divorced,secondary,no,yes,yes,cellular,22,may,1,582,95,2,45,397,yes
unknown,services,single,secondary,no,no,no,cellular,22,may,1,394,-1,0,31,2252,no
unknown,management,married,tertiary,no,no,no,cellular,22,may,1,354,-1,0,37,3723,yes
unknown,management,divorced,tertiary,no,no,no,cellular,22,may,1,121,-1,0,58,4256,no
failure,technician,single,tertiary,no,no,no,cellular,22,may,1,796,109,1,32,1625,yes
unknown,student,single,secondary,no,no,no,cellular,22,may,1,190,-1,0,27,1925,no
unknown,admin.,married,secondary,no,no,no,cellular,22,may,1,186,-1,0,59,106,yes
unknown,blue-collar,married,secondary,no,no,no,cellular,22,may,1,204,-1,0,45,603,no
unknown,management,single,tertiary,no,no,no,cellular,22,may,1,150,-1,0,31,12607,no
unknown,admin.,married,secondary,no,no,no,cellular,22,may,1,119,-1,0,45,6971,no
unknown,management,single,tertiary,no,no,no,cellular,22,may,1,172,-1,0,24,3197,no
failure,management,married,tertiary,no,yes,no,cellular,22,may,1,104,186,1,33,81,no
unknown,management,single,tertiary,no,no,no,cellular,22,may,1,91,-1,0,27,377,no
unknown,management,married,secondary,no,yes,no,cellular,22,may,1,230,-1,0,39,18,no
unknown,self-employed,married,secondary,no,no,no,cellular,22,may,7,94,-1,0,38,8094,no
failure,management,married,tertiary,no,no,no,cellular,22,may,2,122,108,3,30,877,no
unknown,technician,married,tertiary,no,yes,no,cellular,22,may,1,89,-1,0,54,1188,no
unknown,technician,single,secondary,no,no,no,cellular,22,may,1,563,-1,0,36,54,no
unknown,management,married,unknown,no,yes,no,cellular,22,may,2,338,-1,0,55,1504,yes
success,technician,married,secondary,no,no,no,cellular,22,may,1,86,93,4,39,2266,no
failure,unemployed,single,unknown,no,yes,no,cellular,22,may,1,680,95,1,43,3274,no
unknown,management,single,tertiary,no,no,no,cellular,22,may,1,72,-1,0,36,490,no
unknown,management,single,tertiary,no,no,no,cellular,22,may,1,491,-1,0,29,265,yes
failure,admin.,married,secondary,no,yes,no,cellular,22,may,1,74,14,9,37,1314,no
failure,unemployed,married,tertiary,no,no,no,cellular,22,may,1,158,59,2,49,377,no
failure,services,married,secondary,no,yes,no,cellular,22,may,1,298,10,6,37,1543,yes
unknown,management,married,tertiary,no,no,no,cellular,22,may,1,431,-1,0,59,2239,yes
unknown,technician,married,secondary,no,no,yes,telephone,22,may,1,152,-1,0,47,3519,no
unknown,management,married,tertiary,no,yes,no,cellular,22,may,1,168,-1,0,51,0,no
unknown,blue-collar,single,secondary,no,yes,no,cellular,22,may,1,210,-1,0,36,507,no
unknown,technician,divorced,secondary,no,yes,no,cellular,22,may,1,449,-1,0,27,1977,yes
unknown,admin.,married,tertiary,no,no,no,cellular,22,may,1,81,-1,0,34,10,no
unknown,management,divorced,tertiary,yes,no,no,cellular,22,may,1,239,-1,0,59,0,no
unknown,services,single,secondary,no,no,no,cellular,22,may,1,100,-1,0,31,658,no
failure,student,single,secondary,no,no,no,cellular,22,may,1,259,63,5,28,5916,no
success,management,single,tertiary,no,yes,no,cellular,22,may,1,271,93,3,39,0,yes
success,retired,divorced,primary,no,no,no,telephone,22,may,1,250,94,4,58,720,no
unknown,services,single,secondary,no,no,no,cellular,22,may,1,320,-1,0,59,0,no
other,retired,divorced,primary,no,yes,no,cellular,22,may,1,807,310,1,58,1194,no
unknown,blue-collar,married,secondary,no,no,no,cellular,22,may,1,190,-1,0,60,576,no
unknown,student,single,unknown,no,no,no,cellular,22,may,1,136,-1,0,33,86,no
failure,services,married,secondary,no,no,no,cellular,22,may,1,271,183,3,43,2145,yes
unknown,technician,married,secondary,no,no,no,cellular,22,may,2,554,-1,0,39,116,yes
failure,management,married,tertiary,no,no,no,cellular,22,may,2,181,184,1,39,622,no
failure,management,married,tertiary,no,no,no,cellular,22,may,2,264,94,3,54,511,no
unknown,management,single,tertiary,no,yes,yes,cellular,22,may,1,81,-1,0,45,311,no
unknown,management,married,tertiary,no,yes,no,cellular,22,may,7,566,-1,0,36,332,no
success,student,single,secondary,no,no,no,cellular,22,may,1,223,94,1,26,620,yes
unknown,management,married,tertiary,no,no,no,cellular,22,may,1,98,-1,0,35,0,no
failure,technician,married,secondary,no,yes,yes,cellular,22,may,1,106,101,2,44,2981,no
unknown,management,single,tertiary,no,no,no,cellular,22,may,2,182,-1,0,39,307,yes
success,management,divorced,unknown,no,no,no,cellular,22,may,1,460,95,2,43,7702,yes
success,student,single,tertiary,no,yes,no,cellular,22,may,1,198,98,6,27,3733,yes
failure,services,married,secondary,no,yes,no,cellular,22,may,3,115,379,1,46,1381,no
unknown,services,single,secondary,no,no,no,cellular,22,may,2,148,-1,0,32,3993,yes
unknown,admin.,single,secondary,no,no,no,cellular,22,may,1,71,-1,0,46,533,no
unknown,management,single,tertiary,no,no,no,cellular,22,may,2,293,-1,0,29,428,yes
unknown,management,single,tertiary,no,no,no,cellular,22,may,2,137,-1,0,32,23,no
other,unemployed,single,tertiary,no,yes,no,cellular,22,may,1,169,94,2,36,953,no
success,management,married,primary,no,yes,no,cellular,22,may,2,545,186,1,42,5310,yes
failure,technician,single,secondary,no,no,no,cellular,22,may,1,253,107,5,28,1532,no
unknown,blue-collar,married,unknown,no,no,no,telephone,22,may,2,231,-1,0,53,2509,yes
unknown,technician,married,secondary,no,yes,yes,cellular,22,may,2,105,-1,0,57,573,no
unknown,entrepreneur,single,tertiary,no,no,no,cellular,22,may,3,157,-1,0,30,999,no
other,management,married,tertiary,no,no,no,cellular,22,may,2,970,92,2,36,255,yes
unknown,technician,married,tertiary,no,no,no,cellular,22,may,1,43,-1,0,26,2026,no
unknown,admin.,married,tertiary,no,yes,no,telephone,22,may,3,249,-1,0,40,1,no
unknown,management,single,tertiary,no,no,no,cellular,22,may,3,580,-1,0,38,4841,no
other,management,single,tertiary,no,yes,no,cellular,22,may,1,685,101,1,27,616,yes
unknown,unemployed,single,secondary,no,no,no,telephone,22,may,2,23,-1,0,39,2208,no
unknown,management,single,tertiary,no,no,no,cellular,22,may,3,46,-1,0,29,7578,no
unknown,student,single,primary,no,no,no,cellular,25,may,2,101,-1,0,21,1596,no
failure,admin.,single,secondary,no,yes,no,cellular,25,may,3,97,103,2,31,554,no
unknown,admin.,single,secondary,no,yes,no,cellular,25,may,2,65,-1,0,35,1810,no
success,admin.,single,secondary,no,yes,no,cellular,25,may,1,282,187,3,43,733,yes
unknown,technician,divorced,secondary,no,no,no,cellular,25,may,1,644,-1,0,39,385,no
failure,blue-collar,married,primary,no,no,no,telephone,25,may,1,86,88,1,54,258,no
unknown,admin.,single,secondary,no,yes,no,cellular,25,may,1,304,-1,0,29,265,no
unknown,technician,single,secondary,no,no,no,cellular,25,may,1,156,-1,0,32,2979,no
unknown,housemaid,married,secondary,no,no,no,cellular,25,may,1,167,-1,0,38,110,no
unknown,technician,married,secondary,no,yes,no,cellular,25,may,5,365,-1,0,42,994,no
unknown,technician,married,tertiary,no,no,no,cellular,25,may,1,354,-1,0,37,732,no
unknown,technician,married,secondary,no,yes,no,cellular,25,may,1,234,-1,0,47,0,no
other,technician,married,tertiary,no,no,no,cellular,25,may,1,146,97,1,32,8023,no
unknown,student,single,tertiary,no,no,no,cellular,25,may,1,112,-1,0,27,118,no
unknown,admin.,married,secondary,no,no,no,cellular,25,may,1,101,-1,0,32,31,no
failure,technician,single,secondary,no,no,no,cellular,25,may,1,241,108,1,33,2583,no
unknown,self-employed,single,tertiary,no,no,no,cellular,25,may,1,426,-1,0,28,2503,yes
unknown,technician,married,tertiary,no,yes,no,cellular,25,may,1,269,-1,0,49,1843,no
unknown,technician,single,secondary,no,no,no,cellular,25,may,1,128,-1,0,29,594,no
failure,retired,divorced,tertiary,no,no,yes,cellular,25,may,1,464,321,1,60,439,yes
unknown,technician,single,secondary,no,no,no,cellular,25,may,1,124,-1,0,29,590,yes
unknown,technician,single,secondary,no,yes,no,cellular,25,may,1,236,-1,0,35,204,yes
unknown,blue-collar,single,tertiary,no,no,no,cellular,25,may,1,421,-1,0,26,567,yes
unknown,student,single,unknown,no,no,no,cellular,25,may,2,678,-1,0,26,689,yes
unknown,unemployed,married,tertiary,no,no,no,cellular,25,may,1,119,-1,0,28,482,yes
unknown,technician,single,tertiary,no,no,no,cellular,25,may,1,91,-1,0,34,612,no
other,admin.,married,secondary,no,yes,no,cellular,25,may,1,56,185,1,35,514,no
unknown,technician,married,secondary,no,yes,no,cellular,25,may,1,104,-1,0,54,1299,no
failure,student,single,tertiary,no,yes,no,cellular,25,may,1,397,35,2,26,5169,yes
unknown,student,single,tertiary,no,no,no,cellular,25,may,1,327,-1,0,26,5741,no
unknown,student,single,secondary,no,no,no,cellular,25,may,2,106,-1,0,20,162,no
unknown,services,married,tertiary,no,no,no,cellular,25,may,1,90,-1,0,36,562,no
unknown,management,single,tertiary,no,yes,no,cellular,25,may,1,179,-1,0,35,2988,no
unknown,housemaid,married,tertiary,no,no,no,cellular,25,may,1,112,-1,0,34,11219,no
unknown,management,single,tertiary,no,yes,no,cellular,25,may,1,265,-1,0,35,2486,no
failure,management,single,tertiary,no,no,no,cellular,25,may,1,189,186,1,36,1379,yes
unknown,admin.,divorced,tertiary,no,no,yes,cellular,25,may,1,344,-1,0,33,777,no
unknown,services,married,tertiary,no,no,no,cellular,25,may,1,70,-1,0,33,570,no
unknown,technician,single,tertiary,no,no,no,cellular,25,may,1,867,-1,0,28,386,yes
failure,technician,single,tertiary,no,yes,no,cellular,25,may,1,269,40,2,28,0,yes
unknown,admin.,married,tertiary,no,yes,yes,cellular,25,may,1,92,-1,0,30,501,no
unknown,technician,divorced,secondary,no,no,no,cellular,25,may,2,613,-1,0,49,972,no
unknown,management,single,tertiary,no,no,no,cellular,25,may,2,915,-1,0,28,957,yes
unknown,services,married,secondary,no,no,no,cellular,25,may,1,485,-1,0,44,27,no
success,retired,married,tertiary,no,no,no,cellular,25,may,1,185,83,2,56,281,no
unknown,admin.,married,secondary,no,yes,no,cellular,25,may,1,200,-1,0,37,0,no
failure,technician,single,secondary,no,yes,no,cellular,25,may,4,157,363,5,30,156,no
unknown,services,divorced,secondary,no,no,no,cellular,25,may,3,128,-1,0,50,641,no
unknown,technician,married,secondary,no,no,no,cellular,25,may,7,612,-1,0,40,312,yes
unknown,entrepreneur,married,primary,no,no,no,cellular,25,may,1,163,-1,0,37,0,no
unknown,admin.,married,secondary,no,yes,yes,cellular,25,may,1,111,-1,0,34,75,no
success,blue-collar,single,secondary,no,no,yes,cellular,25,may,1,288,96,2,24,167,yes
unknown,management,married,secondary,no,yes,no,cellular,25,may,1,305,-1,0,34,724,no
unknown,admin.,single,tertiary,no,yes,no,cellular,25,may,1,77,-1,0,31,117,no
failure,management,married,tertiary,no,yes,no,cellular,25,may,1,74,272,4,38,93,no
unknown,blue-collar,single,secondary,no,no,no,cellular,25,may,1,115,-1,0,30,411,no
unknown,retired,divorced,tertiary,no,no,no,cellular,25,may,1,1064,-1,0,56,13094,yes
unknown,management,single,tertiary,no,no,no,cellular,25,may,4,213,-1,0,34,5086,yes
unknown,retired,married,secondary,no,no,yes,cellular,25,may,1,176,-1,0,55,393,no
failure,admin.,married,secondary,no,no,no,cellular,25,may,1,205,35,2,30,1165,no
unknown,technician,married,secondary,no,no,no,telephone,25,may,1,180,-1,0,45,5749,no
unknown,student,married,tertiary,no,yes,no,cellular,25,may,1,324,-1,0,28,803,no
failure,admin.,single,secondary,no,no,no,cellular,25,may,1,159,111,1,31,8626,no
unknown,unknown,married,primary,no,no,no,telephone,25,may,2,87,-1,0,46,0,no
unknown,admin.,single,secondary,no,yes,no,cellular,25,may,1,226,-1,0,28,707,yes
failure,management,married,tertiary,no,yes,no,cellular,25,may,1,116,18,3,37,900,no
failure,management,married,tertiary,no,yes,no,cellular,25,may,1,217,306,8,39,246,no
unknown,management,single,tertiary,no,no,no,cellular,25,may,1,109,-1,0,34,747,no
success,admin.,married,secondary,no,yes,no,cellular,25,may,1,531,97,1,38,755,no
unknown,admin.,married,secondary,no,yes,no,cellular,25,may,1,214,-1,0,36,1054,no
